"","age","agecat","degree","educ","emailhrs","hrs1","ndegree","netcat","nethrs","sex","sphrs1","srcheng2","tvhours","usecomp","usemail","usenet","useweb","webhrs","hapmar","happy","speduc","rincome","life","income","maeduc","paeduc","marital","postlife","pres96","richwork","satjob","sibs","spdeg","spwrksta","vote96","wrkstat","zodiac","incomdol","rincdol","husbeduc","wifeduc","husbhr","wifehr","husbft","wifeft","wkftwife","wkfthusb","ageC","educ.diff","wifeduc_comp"
"1228",40,"40-49","Bachelor",16,-1,35,"Junior college or more","Not Internet user",-1,"Female",40,"Not applicable",-1,"No","No","No","No",-1,"VERY HAPPY","VERY HAPPY",14,"$10000 TO 12499","ROUTINE","$90000 - $109999",12,12,"MARRIED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",5,"HIGH SCHOOL","WORKING FULLTIME","DID NOT VOTE","WORKING FULLTIME","CANCER",1e+05,11250,14,16,40,35,"Yes","Yes",1,1,-6.63636363636363,2,16
"1229",23,"18-29","Bachelor",16,5,50,"Junior college or more","4+ to 10 hours",7,"Female",-1,"Yahoo",2,"Yes","Yes","Yes","Yes",2,"NAP","PRETTY HAPPY",97,"$25000 TO 29999","NAP","$25000 TO 29999",16,18,"NEVER MARRIED","YES","NAP","NAP","VERY SATISFIED",1,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","GEMINI",27500,27500,NA,NA,NA,NA,NA,NA,NA,NA,-23.6363636363636,NA,13.2845659163987
"1230",38,"30-39","Bachelor",16,15,48,"Junior college or more","More than 10",18,"Male",40,"Excite",-1,"Yes","Yes","Yes","Yes",3,"VERY HAPPY","PRETTY HAPPY",16,"$60000 TO 74999","EXCITING","$110000 OR OVER",12,16,"MARRIED","NAP","DOLE","STOP WORKING","MOD. SATISFIED",1,"BACHELOR","WORKING FULLTIME","VOTED","WORKING FULLTIME","LEO",110000,67500,16,16,48,40,"Yes","Yes",1,1,-8.63636363636363,0,16
"1231",54,"50-59","Bachelor",16,3,40,"Junior college or more","More than 10",12,"Male",-1,"GO",2,"Yes","Yes","Yes","Yes",9,"NAP","VERY HAPPY",97,"$35000 TO 39999","EXCITING","$35000 TO 39999",12,12,"DIVORCED","YES","CLINTON","STOP WORKING","VERY SATISFIED",3,"NAP","NAP","VOTED","WORKING FULLTIME","SCORPIO",37500,37500,NA,NA,NA,NA,NA,NA,NA,NA,7.36363636363637,NA,13.2845659163987
"1232",30,"30-39","Bachelor",17,40,40,"Junior college or more","More than 10",40,"Female",40,"Not applicable",5,"Yes","Yes","Yes","No",0,"VERY HAPPY","PRETTY HAPPY",19,"$50000 TO 59999","NAP","$50000 TO 59999",97,16,"MARRIED","YES","CLINTON","NAP","VERY DISSATISFIED",0,"GRADUATE","WORKING FULLTIME","VOTED","WORKING FULLTIME","VIRGO",55000,55000,19,17,40,40,"Yes","Yes",1,1,-16.6363636363636,-2,17
"1233",32,"30-39","Bachelor",16,0.5,50,"Junior college or more","1+ to  4 hours",3.5,"Female",99,"Netscape",3,"Yes","Yes","Yes","Yes",3,"VERY HAPPY","PRETTY HAPPY",12,"$3 000 TO 3 999","NAP","$20000 TO 22499",16,16,"MARRIED","YES","PEROT","NAP","VERY SATISFIED",1,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","VIRGO",21250,3500,12,16,NA,50,"Yes","Yes",1,1,-14.6363636363636,4,16
"1234",52,"50-59","Bachelor",16,-1,50,"Junior college or more","Not Internet user",-1,"Male",-1,"Not applicable",4,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$15000 TO 17499","EXCITING","$15000 TO 17499",12,12,"NEVER MARRIED","YES","PEROT","CONTINUE WORKING","MOD. SATISFIED",6,"NAP","NAP","VOTED","WORKING FULLTIME","GEMINI",16250,16250,NA,NA,NA,NA,NA,NA,NA,NA,5.36363636363637,NA,13.2845659163987
"1235",38,"30-39","Bachelor",16,-1,-1,"Junior college or more","Not Internet user",-1,"Female",60,"Not applicable",-1,"No","No","No","No",-1,"VERY HAPPY","VERY HAPPY",16,"NAP","EXCITING","$90000 - $109999",12,14,"MARRIED","NAP","DOLE","NAP","MOD. SATISFIED",2,"BACHELOR","WORKING FULLTIME","VOTED","KEEPING HOUSE","LEO",1e+05,-2,16,16,60,NA,"Yes","No",0,1,-8.63636363636363,0,16
"1236",41,"40-49","Bachelor",16,-3,40,"Junior college or more","Not available",-3,"Male",-1,"Not available",1,"Yes","No answer","No answer","No answer",-3,"PRETTY HAPPY","PRETTY HAPPY",12,NA,"NAP","REFUSED",12,16,"MARRIED","YES","NAP","NAP","VERY SATISFIED",1,"HIGH SCHOOL","KEEPING HOUSE","DONT KNOW/REMMBR","WORKING FULLTIME","LIBRA",-1,-2,16,12,40,NA,"Yes","No",0,1,-5.63636363636363,-4,12
"1237",45,"40-49","Bachelor",16,0.0833333333333333,40,"Junior college or more","More than 10",14.0833333333333,"Male",-1,"Yahoo",-1,"Yes","Yes","Yes","Yes",14,"NAP","PRETTY HAPPY",97,"REFUSED","ROUTINE","REFUSED",14,14,"NEVER MARRIED","NAP","DOLE","CONTINUE WORKING","MOD. SATISFIED",4,"NAP","NAP","VOTED","WORKING FULLTIME","VIRGO",-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,-1.63636363636363,NA,13.2845659163987
"1238",32,"30-39","Bachelor",16,0.5,44,"Junior college or more","1+ to  4 hours",2.5,"Male",-1,"Yahoo",-1,"Yes","Yes","Yes","Yes",2,"NAP","VERY HAPPY",97,"$50000 TO 59999","EXCITING","$50000 TO 59999",11,12,"NEVER MARRIED","NAP","PEROT","STOP WORKING","MOD. SATISFIED",6,"NAP","NAP","VOTED","WORKING FULLTIME","SAGITTARIUS",55000,55000,NA,NA,NA,NA,NA,NA,NA,NA,-14.6363636363636,NA,13.2845659163987
"1239",42,"40-49","Bachelor",16,2,40,"Junior college or more","4+ to 10 hours",5,"Female",-1,"Yahoo",-1,"Yes","Yes","Yes","Yes",3,"NAP","VERY HAPPY",97,"$60000 TO 74999","EXCITING","$60000 TO 74999",12,16,"DIVORCED","NAP","CLINTON","CONTINUE WORKING","VERY SATISFIED",3,"NAP","NAP","VOTED","WORKING FULLTIME","SCORPIO",67500,67500,NA,NA,NA,NA,NA,NA,NA,NA,-4.63636363636363,NA,13.2845659163987
"1240",31,"30-39","Bachelor",16,-1,40,"Junior college or more","Not Internet user",-1,"Female",40,"Not applicable",3,"Yes","No","No","No",-1,"VERY HAPPY","VERY HAPPY",16,"$25000 TO 29999","ROUTINE","$60000 TO 74999",16,20,"MARRIED","YES","NAP","STOP WORKING","VERY SATISFIED",2,"BACHELOR","WORKING FULLTIME","DID NOT VOTE","WORKING FULLTIME","SCORPIO",67500,27500,16,16,40,40,"Yes","Yes",1,1,-15.6363636363636,0,16
"1241",30,"30-39","Bachelor",16,0.166666666666667,40,"Junior college or more","1+ to  4 hours",1.16666666666667,"Female",40,"Yahoo",3,"Yes","Yes","Yes","Yes",1,"PRETTY HAPPY","PRETTY HAPPY",16,"$12500 TO 14999","EXCITING","$50000 TO 59999",13,14,"MARRIED","YES","PEROT","STOP WORKING","MOD. SATISFIED",0,"BACHELOR","WORKING FULLTIME","VOTED","WORKING FULLTIME","LIBRA",55000,13750,16,16,40,40,"Yes","Yes",1,1,-16.6363636363636,0,16
"1242",41,"40-49","Bachelor",16,0.5,80,"Junior college or more","4+ to 10 hours",4.5,"Female",-1,"Yahoo",4,"Yes","Yes","Yes","Yes",4,"NAP","VERY HAPPY",97,"$50000 TO 59999","EXCITING","$50000 TO 59999",20,14,"DIVORCED","YES","CLINTON","CONTINUE WORKING","VERY SATISFIED",2,"NAP","NAP","VOTED","WORKING FULLTIME","TAURUS",55000,55000,NA,NA,NA,NA,NA,NA,NA,NA,-5.63636363636363,NA,13.2845659163987
"1243",32,"30-39","Bachelor",16,2,40,"Junior college or more","1+ to  4 hours",3,"Female",40,"Not applicable",3,"Yes","Yes","Yes","Yes",1,"VERY HAPPY","VERY HAPPY",18,"REFUSED","NAP","REFUSED",14,18,"MARRIED","YES","DOLE","NAP","A LITTLE DISSAT",2,"GRADUATE","WORKING FULLTIME","VOTED","WORKING FULLTIME","LIBRA",-1,-1,18,16,40,40,"Yes","Yes",1,1,-14.6363636363636,-2,16
"1244",29,"18-29","Bachelor",18,50,60,"Junior college or more","More than 10",70,"Male",-1,"Yahoo",2,"Yes","Yes","Yes","Yes",20,"NAP","PRETTY HAPPY",97,"$60000 TO 74999","ROUTINE","$60000 TO 74999",20,20,"NEVER MARRIED","YES","CLINTON","STOP WORKING","MOD. SATISFIED",1,"NAP","NAP","VOTED","WORKING FULLTIME","AQUARIUS",67500,67500,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
"1245",51,"50-59","Bachelor",20,0.0833333333333333,-1,"Junior college or more","1+ to  4 hours",1.08333333333333,"Female",40,"Yahoo",6,"Yes","Yes","Yes","Yes",1,"VERY HAPPY","NOT TOO HAPPY",12,"NAP","NAP","$25000 TO 29999",20,16,"MARRIED","NO","CLINTON","NAP","MOD. SATISFIED",1,"HIGH SCHOOL","WORKING FULLTIME","VOTED","KEEPING HOUSE","PISCES",27500,-2,12,20,40,NA,"Yes","No",0,1,4.36363636363637,8,20
"1246",38,"30-39","Bachelor",16,0.5,40,"Junior college or more","4+ to 10 hours",5.5,"Female",-1,"Yahoo",-1,"Yes","Yes","Yes","Yes",5,"VERY HAPPY","VERY HAPPY",16,"$50000 TO 59999","DK","$60000 TO 74999",16,12,"MARRIED","NAP","NAP","CONTINUE WORKING","A LITTLE DISSAT",1,"BACHELOR","KEEPING HOUSE","INELIGIBLE","WORKING FULLTIME","LIBRA",67500,55000,16,16,NA,40,"No","Yes",1,0,-8.63636363636363,0,16
"1247",32,"30-39","Bachelor",18,15,42,"Junior college or more","More than 10",19,"Female",-1,"MSN",-1,"Yes","Yes","Yes","Yes",4,"NAP","PRETTY HAPPY",97,"$30000 TO 34999","EXCITING","$30000 TO 34999",16,17,"NEVER MARRIED","NAP","CLINTON","CONTINUE WORKING","VERY SATISFIED",1,"NAP","NAP","VOTED","WORKING FULLTIME","LEO",32500,32500,NA,NA,NA,NA,NA,NA,NA,NA,-14.6363636363636,NA,13.2845659163987
"1248",29,"18-29","Bachelor",16,-1,-1,"Junior college or more","Not Internet user",-1,"Female",-1,"Not applicable",99,"No","No","No","No",-1,"NAP","NOT TOO HAPPY",97,"$15000 TO 17499","EXCITING","$15000 TO 17499",12,12,"NEVER MARRIED","YES","PEROT","CONTINUE WORKING","A LITTLE DISSAT",1,"NAP","NAP","VOTED","UNEMPL, LAID OFF","GEMINI",16250,16250,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
"1249",29,"18-29","Bachelor",16,8,52,"Junior college or more","More than 10",11,"Female",60,"Excite",1,"Yes","Yes","Yes","Yes",3,"VERY HAPPY","PRETTY HAPPY",12,"$60000 TO 74999","EXCITING","$110000 OR OVER",14,97,"MARRIED","NO","DOLE","STOP WORKING","VERY SATISFIED",5,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","SCORPIO",110000,67500,12,16,60,52,"Yes","Yes",1,1,-17.6363636363636,4,16
"1250",34,"30-39","Bachelor",17,-1,40,"Junior college or more","Not Internet user",-1,"Female",40,"Not applicable",-1,"No","No","No","No",-1,"DK","VERY HAPPY",98,"REFUSED","ROUTINE","REFUSED",99,98,"MARRIED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",7,"DK","WORKING FULLTIME","DID NOT VOTE","WORKING FULLTIME",NA,-1,-1,NA,17,40,40,"Yes","Yes",1,1,-12.6363636363636,NA,17
"1251",29,"18-29","Bachelor",16,3,50,"Junior college or more","More than 10",13,"Male",-1,"Hotbot",10,"Yes","Yes","Yes","Yes",10,"NAP","PRETTY HAPPY",97,"$8 000 TO 9 999","EXCITING","$10000 TO 12499",20,97,"NEVER MARRIED","YES","CLINTON","CONTINUE WORKING","VERY SATISFIED",0,"NAP","NAP","VOTED","WORKING PARTTIME","SCORPIO",11250,9000,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
"1252",46,"40-49","Bachelor",16,2,45,"Junior college or more","1+ to  4 hours",4,"Female",60,"Yahoo",-1,"Yes","Yes","Yes","Yes",2,"PRETTY HAPPY","PRETTY HAPPY",13,"$35000 TO 39999","DULL","$60000 TO 74999",18,20,"MARRIED","NAP","CLINTON","STOP WORKING","A LITTLE DISSAT",4,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","SAGITTARIUS",67500,37500,13,16,60,45,"Yes","Yes",1,1,-0.636363636363633,3,16
"1253",42,"40-49","Bachelor",16,-3,8,"Junior college or more","Not available",-3,"Female",50,"Not available",1,"Yes","No answer","No answer","No answer",-3,"PRETTY HAPPY","PRETTY HAPPY",19,"$3 000 TO 3 999","NAP","$110000 OR OVER",16,16,"MARRIED","YES","DOLE","NAP","MOD. SATISFIED",3,"GRADUATE","WORKING FULLTIME","VOTED","WORKING PARTTIME","SCORPIO",110000,3500,19,16,50,8,"Yes","No",0,1,-4.63636363636363,-3,16
"1254",36,"30-39","Bachelor",20,2,40,"Junior college or more","1+ to  4 hours",2,"Female",-1,"Not applicable",4,"Yes","Yes","Yes","No",0,"NAP","PRETTY HAPPY",97,"NAP","NAP","UNDER $1 000",11,8,"DIVORCED","YES","NAP","NAP","VERY SATISFIED",3,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","TAURUS",500,-2,NA,NA,NA,NA,NA,NA,NA,NA,-10.6363636363636,NA,13.2845659163987
"1255",29,"18-29","Bachelor",16,3,50,"Junior college or more","4+ to 10 hours",6,"Female",-1,"Yahoo",0,"Yes","Yes","Yes","Yes",3,"NAP","PRETTY HAPPY",97,"$30000 TO 34999","EXCITING","$30000 TO 34999",16,12,"DIVORCED","YES","CLINTON","STOP WORKING","VERY SATISFIED",2,"NAP","NAP","VOTED","WORKING FULLTIME","TAURUS",32500,32500,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
"1256",59,"50-59","Bachelor",18,-1,17,"Junior college or more","Not Internet user",-1,"Female",-1,"Not applicable",-1,"No","No","No","No",-1,"VERY HAPPY","PRETTY HAPPY",16,"$15000 TO 17499","ROUTINE","$15000 TO 17499",8,8,"MARRIED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",2,"GRADUATE","OTHER","DID NOT VOTE","WORKING PARTTIME","LIBRA",16250,16250,16,18,NA,17,"No","No",0,0,12.3636363636364,2,18
"1257",75,"60-89","Bachelor",16,0.0833333333333333,-1,"Junior college or more","1+ to  4 hours",1.08333333333333,"Male",-1,"Not available",-1,"Yes","Yes","Yes","Yes",1,"VERY HAPPY","VERY HAPPY",16,"$110 000 OVER","EXCITING","$110000 OR OVER",14,7,"MARRIED","NAP","DOLE","NAP","NAP",99,"BACHELOR","KEEPING HOUSE","VOTED","RETIRED","ARIES",110000,110000,16,16,NA,NA,"No","No",0,0,28.3636363636364,0,16
"1258",56,"50-59","Bachelor",16,0.333333333333333,40,"Junior college or more","1+ to  4 hours",3.33333333333333,"Female",98,"Yahoo",-1,"Yes","Yes","Yes","Yes",3,NA,NA,12,"$35000 TO 39999","DK","$35000 TO 39999",12,12,"MARRIED","NAP","DOLE","STOP WORKING","MOD. SATISFIED",1,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","SCORPIO",37500,37500,12,16,NA,40,"Yes","Yes",1,1,9.36363636363637,4,16
"1259",24,"18-29","Bachelor",16,2,60,"Junior college or more","More than 10",12,"Female",-1,"Yahoo",-1,"Yes","Yes","Yes","Yes",10,"NAP","PRETTY HAPPY",97,"$30000 TO 34999","ROUTINE","$30000 TO 34999",12,12,"NEVER MARRIED","NAP","CLINTON","STOP WORKING","MOD. SATISFIED",2,"NAP","NAP","VOTED","WORKING FULLTIME","GEMINI",32500,32500,NA,NA,NA,NA,NA,NA,NA,NA,-22.6363636363636,NA,13.2845659163987
"1260",29,"18-29","Bachelor",16,-1,40,"Junior college or more","Not Internet user",-1,"Male",-1,"Not applicable",-1,"No","No","No","No",-1,"NAP","PRETTY HAPPY",97,"$30000 TO 34999","EXCITING","$30000 TO 34999",12,16,"NEVER MARRIED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",2,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","CANCER",32500,32500,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
"1261",42,"40-49","Bachelor",16,0.5,70,"Junior college or more","One hour or less",1,"Male",40,"Not applicable",1,"Yes","Yes","Yes","Yes",0.5,"VERY HAPPY","PRETTY HAPPY",16,"$40000 TO 49999","NAP","$75000 TO $89999",16,97,"MARRIED","NO","NAP","NAP","A LITTLE DISSAT",5,"BACHELOR","WORKING FULLTIME","DID NOT VOTE","WORKING FULLTIME","VIRGO",82500,45000,16,16,70,40,"Yes","Yes",1,1,-4.63636363636363,0,16
"1262",23,"18-29","Bachelor",16,-1,60,"Junior college or more","Not Internet user",-1,"Male",-1,"Not applicable",-1,"Yes","No answer","No","No",-1,"NAP","PRETTY HAPPY",97,"DK","EXCITING","DK",16,16,"SEPARATED","NAP","NAP","CONTINUE WORKING","VERY SATISFIED",3,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","CANCER",-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,-23.6363636363636,NA,13.2845659163987
"1263",52,"50-59","Bachelor",16,1,24,"Junior college or more","4+ to 10 hours",7,"Female",40,"Yahoo",3,"Yes","Yes","Yes","Yes",6,"VERY HAPPY","VERY HAPPY",18,"$25000 TO 29999","NAP","$110000 OR OVER",16,15,"MARRIED","YES","CLINTON","NAP","VERY SATISFIED",2,"GRADUATE","WORKING FULLTIME","VOTED","WORKING PARTTIME","LIBRA",110000,27500,18,16,40,24,"Yes","No",0,1,5.36363636363637,-2,16
"1264",39,"30-39","Bachelor",17,2,-1,"Junior college or more","1+ to  4 hours",3,"Female",50,"Excite",-1,"Yes","Yes","Yes","Yes",1,"VERY HAPPY","PRETTY HAPPY",14,"$25000 TO 29999","ROUTINE","$110000 OR OVER",14,13,"MARRIED","NAP","PEROT","CONTINUE WORKING","MOD. SATISFIED",2,"JUNIOR COLLEGE","WORKING FULLTIME","VOTED","TEMP NOT WORKING","ARIES",110000,27500,14,17,50,NA,"Yes","No",0,1,-7.63636363636363,3,17
"1265",37,"30-39","Bachelor",16,0.25,50,"Junior college or more","4+ to 10 hours",8.25,"Male",40,"Yahoo",4,"Yes","Yes","Yes","Yes",8,"VERY HAPPY","PRETTY HAPPY",20,"$25000 TO 29999","NAP","$50000 TO 59999",12,12,"MARRIED","YES","NAP","NAP","MOD. SATISFIED",5,"GRADUATE","WORKING FULLTIME","DID NOT VOTE","WORKING FULLTIME","PISCES",55000,27500,16,20,50,40,"Yes","Yes",1,1,-9.63636363636363,4,20
"1266",49,"40-49","Bachelor",16,-1,40,"Junior college or more","Not Internet user",-1,"Male",-1,"Not applicable",5,"Yes","No","No","No",-1,"NAP","VERY HAPPY",97,"$30000 TO 34999","NAP","$30000 TO 34999",10,97,"SEPARATED","YES","CLINTON","NAP","VERY SATISFIED",3,"NAP","NAP","VOTED","WORKING FULLTIME","LIBRA",32500,32500,NA,NA,NA,NA,NA,NA,NA,NA,2.36363636363637,NA,13.2845659163987
"1267",38,"30-39","Bachelor",16,20,70,"Junior college or more","More than 10",25,"Male",-1,"Not applicable",6,"Yes","Yes","Yes","Yes",5,"NAP","NOT TOO HAPPY",97,"$60000 TO 74999","NAP","$110000 OR OVER",16,12,"NEVER MARRIED","YES","CLINTON","NAP","VERY SATISFIED",8,"NAP","NAP","VOTED","WORKING FULLTIME","ARIES",110000,67500,NA,NA,NA,NA,NA,NA,NA,NA,-8.63636363636363,NA,13.2845659163987
"1268",23,"18-29","Bachelor",16,7,-1,"Junior college or more","4+ to 10 hours",7.33333333333333,"Female",-1,"Netscape",0,"Yes","Yes","Yes","Yes",0.333333333333333,"NAP","PRETTY HAPPY",97,"$1 000 TO 2 999","EXCITING","$1 000 TO 2 999",16,20,"NEVER MARRIED","YES","CLINTON","NAP","MOD. SATISFIED",0,"NAP","NAP","VOTED","KEEPING HOUSE","LIBRA",2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,-23.6363636363636,NA,13.2845659163987
"1269",36,"30-39","Bachelor",16,5,60,"Junior college or more","4+ to 10 hours",7,"Female",40,"Hotbot",1,"Yes","Yes","Yes","Yes",2,"VERY HAPPY","PRETTY HAPPY",17,"$60000 TO 74999","EXCITING","$110000 OR OVER",18,18,"MARRIED","DK","CLINTON","CONTINUE WORKING","A LITTLE DISSAT",1,"GRADUATE","WORKING FULLTIME","VOTED","WORKING FULLTIME","CAPRICORN",110000,67500,17,16,40,60,"Yes","Yes",1,1,-10.6363636363636,-1,16
"1270",81,"60-89","Bachelor",16,-1,-1,"Junior college or more","Not Internet user",-1,"Female",-1,"Not applicable",4,"No","No","No","No",-1,"VERY HAPPY","PRETTY HAPPY",14,"NAP","ROUTINE","$30000 TO 34999",12,11,"MARRIED","YES","DOLE","NAP","NAP",2,"HIGH SCHOOL","RETIRED","VOTED","RETIRED","LIBRA",32500,-2,14,16,NA,NA,"No","No",0,0,34.3636363636364,2,16
"1271",28,"18-29","Bachelor",17,-1,32,"Junior college or more","Not Internet user",-1,"Female",60,"Not applicable",-1,"Yes","No","No","No",-1,"PRETTY HAPPY","PRETTY HAPPY",12,"$30000 TO 34999","EXCITING","$50000 TO 59999",12,13,"MARRIED","NAP","CLINTON","CONTINUE WORKING","MOD. SATISFIED",2,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","VIRGO",55000,32500,12,17,60,32,"Yes","Yes",1,1,-18.6363636363636,5,17
"1272",66,"60-89","Bachelor",17,-1,37,"Junior college or more","Not Internet user",-1,"Female",-1,"Not applicable",1,"No","No","No","No",-1,"NAP","VERY HAPPY",97,"$8 000 TO 9 999","EXCITING","$35000 TO 39999",9,9,"DIVORCED","DK","CLINTON","CONTINUE WORKING","VERY SATISFIED",1,"NAP","NAP","VOTED","WORKING PARTTIME","VIRGO",37500,9000,NA,NA,NA,NA,NA,NA,NA,NA,19.3636363636364,NA,13.2845659163987
"1273",35,"30-39","Bachelor",16,20,50,"Junior college or more","More than 10",40,"Male",40,"Yahoo",4,"Yes","Yes","Yes","Yes",20,"VERY HAPPY","VERY HAPPY",16,"$110 000 OVER","NAP","$110000 OR OVER",12,17,"MARRIED","YES","DOLE","NAP","MOD. SATISFIED",2,"BACHELOR","WORKING FULLTIME","VOTED","WORKING FULLTIME","LIBRA",110000,110000,16,16,50,40,"Yes","Yes",1,1,-11.6363636363636,0,16
"1274",37,"30-39","Bachelor",16,7,45,"Junior college or more","More than 10",17,"Male",40,"Not applicable",3,"Yes","Yes","Yes","Yes",10,"VERY HAPPY","PRETTY HAPPY",12,"$30000 TO 34999","NAP","$50000 TO 59999",12,16,"MARRIED","YES","DOLE","NAP","VERY SATISFIED",3,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","VIRGO",55000,32500,16,12,45,40,"Yes","Yes",1,1,-9.63636363636363,-4,12
"1275",40,"40-49","Bachelor",16,-1,-1,"Junior college or more","Not Internet user",-1,"Female",-1,"Not applicable",-1,"No","No","No","No",-1,"VERY HAPPY","VERY HAPPY",16,NA,"ROUTINE","REFUSED",12,16,"MARRIED","NAP","NAP","STOP WORKING","MOD. SATISFIED",11,"BACHELOR","UNEMPL, LAID OFF","INELIGIBLE","UNEMPL, LAID OFF","SCORPIO",-1,-2,16,16,NA,NA,"No","No",0,0,-6.63636363636363,0,16
"1276",50,"50-59","Bachelor",16,0,40,"Junior college or more","4+ to 10 hours",5,"Male",-1,"AOL",-1,"Yes","No","Yes","Yes",5,"VERY HAPPY","VERY HAPPY",16,"$40000 TO 49999","ROUTINE","$40000 TO 49999",10,97,"MARRIED","NAP","NAP","CONTINUE WORKING","MOD. SATISFIED",5,"BACHELOR","KEEPING HOUSE","INELIGIBLE","WORKING FULLTIME",NA,45000,45000,16,16,40,NA,"Yes","No",0,1,3.36363636363637,0,16
"1277",51,"50-59","Bachelor",15,5,42,"Junior college or more","4+ to 10 hours",6,"Female",38,"Yahoo",1,"Yes","Yes","Yes","Yes",1,"PRETTY HAPPY","PRETTY HAPPY",15,"$22500 TO 24999","NAP","$40000 TO 49999",14,20,"MARRIED","YES","CLINTON","NAP","MOD. SATISFIED",0,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","LEO",45000,23750,15,15,38,42,"Yes","Yes",1,1,4.36363636363637,0,15
"1278",47,"40-49","Bachelor",16,0.5,50,"Junior college or more","1+ to  4 hours",2.5,"Male",42,"Yahoo",1,"Yes","Yes","Yes","Yes",2,"VERY HAPPY","VERY HAPPY",16,"$25000 TO 29999","ROUTINE","$60000 TO 74999",11,9,"MARRIED","NO","CLINTON","CONTINUE WORKING","VERY SATISFIED",3,"BACHELOR","WORKING FULLTIME","VOTED","WORKING FULLTIME","PISCES",67500,27500,16,16,50,42,"Yes","Yes",1,1,0.363636363636367,0,16
"1279",38,"30-39","Bachelor",16,10,40,"Junior college or more","More than 10",15,"Male",50,"Google",0,"Yes","Yes","Yes","Yes",5,"VERY HAPPY","VERY HAPPY",12,"$60000 TO 74999","NAP","$110000 OR OVER",12,97,"MARRIED","NO","CLINTON","NAP","MOD. SATISFIED",1,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","GEMINI",110000,67500,16,12,40,50,"Yes","Yes",1,1,-8.63636363636363,-4,12
"1280",63,"60-89","Bachelor",19,1,8,"Junior college or more","1+ to  4 hours",1.08333333333333,"Female",-1,"Not applicable",4,"Yes","Yes","Yes","Yes",0.0833333333333333,"VERY HAPPY","VERY HAPPY",99,"$8 000 TO 9 999","NAP","$60000 TO 74999",12,8,"MARRIED","YES","PEROT","NAP","VERY SATISFIED",3,"LT HIGH SCHOOL","RETIRED","VOTED","WORKING PARTTIME","CAPRICORN",67500,9000,NA,19,NA,8,"No","No",0,0,16.3636363636364,NA,19
"1281",35,"30-39","Bachelor",16,1,35,"Junior college or more","One hour or less",1,"Female",-1,"Not applicable",-1,"Yes","Yes","Yes","No",0,"NAP","NOT TOO HAPPY",97,"$25000 TO 29999","EXCITING","$25000 TO 29999",12,2,"NEVER MARRIED","NAP","NAP","STOP WORKING","VERY SATISFIED",8,"NAP","NAP","DID NOT VOTE","WORKING FULLTIME","AQUARIUS",27500,27500,NA,NA,NA,NA,NA,NA,NA,NA,-11.6363636363636,NA,13.2845659163987
"1282",28,"18-29","Bachelor",16,0.5,40,"Junior college or more","1+ to  4 hours",1.5,"Female",50,"Not applicable",-1,"Yes","Yes","Yes","Yes",1,"VERY HAPPY","PRETTY HAPPY",13,"$15000 TO 17499","ROUTINE","$40000 TO 49999",14,10,"MARRIED","NAP","DOLE","CONTINUE WORKING","VERY DISSATISFIED",1,"HIGH SCHOOL","WORKING FULLTIME","VOTED","WORKING FULLTIME","LIBRA",45000,16250,13,16,50,40,"Yes","Yes",1,1,-18.6363636363636,3,16
"1283",29,"18-29","Bachelor",16,20,40,"Junior college or more","More than 10",50,"Female",-1,"Yahoo",3,"Yes","Yes","Yes","Yes",30,"NAP","PRETTY HAPPY",97,"$75000 - $89999","NAP","$75000 TO $89999",14,18,"NEVER MARRIED","YES","DOLE","NAP","VERY SATISFIED",1,"NAP","NAP","VOTED","WORKING FULLTIME","SCORPIO",82500,82500,NA,NA,NA,NA,NA,NA,NA,NA,-17.6363636363636,NA,13.2845659163987
